﻿Codi Província;Nom Província;Codi Vegueria;Nom Vegueria;Codi Comarca;Nom Comarca;Codi Municipi;Nom Municipi;Districte;Sigles Candidatura;Nom Candidatura;Vots
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);10
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;PP;Partit Popular;6
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;ECP-PEC;En Comú Podem-Podem en Comú;3
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;VOX;Vox;3
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;Cs;Ciutadans-Partido de la Ciudadanía;2
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;SCAT;Suport Civil Català;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;PUM+J;Per Un Món Més Just;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;EB;Escons en Blanc;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;FNC;Front Nacional de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;IZQP;Izquierda en Positivo;0
25;Lleida;5;Alt Pirineu i territori d'Aran;4;Alt Urgell;25044;Bassella;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);304
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;ERC;Esquerra Republicana de Catalunya;229
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;JxCat;Junts per Catalunya;135
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;VOX;Vox;72
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;PP;Partit Popular;42
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;37
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;ECP-PEC;En Comú Podem-Podem en Comú;19
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;PDeCAT;Partit Demòcrata Europeu Català;15
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;Cs;Ciutadans-Partido de la Ciudadanía;14
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;2
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;1
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;PUM+J;Per Un Món Més Just;0
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;M.C.R.;Moviment Corrent Roig;0
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;FNC;Front Nacional de Catalunya;0
43;Tarragona;7;Terres de l'Ebre;37;Terra Alta;43022;Batea;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;5
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);5
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;ECP-PEC;En Comú Podem-Podem en Comú;3
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;ERC;Esquerra Republicana de Catalunya;3
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;Cs;Ciutadans-Partido de la Ciudadanía;2
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;JxCat;Junts per Catalunya;2
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;PP;Partit Popular;2
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;PDeCAT;Partit Demòcrata Europeu Català;1
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;VOX;Vox;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;PUM+J;Per Un Món Més Just;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;SCAT;Suport Civil Català;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;FNC;Front Nacional de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;IZQP;Izquierda en Positivo;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;EB;Escons en Blanc;0
25;Lleida;5;Alt Pirineu i territori d'Aran;39;Consell General d'Aran;25045;Bausen;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;ERC;Esquerra Republicana de Catalunya;858
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;JxCat;Junts per Catalunya;732
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);621
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;237
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;ECP-PEC;En Comú Podem-Podem en Comú;232
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;VOX;Vox;221
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;Cs;Ciutadans-Partido de la Ciudadanía;181
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;PDeCAT;Partit Demòcrata Europeu Català;122
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;PP;Partit Popular;96
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;20
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;MPIC;Moviment Primàries per la Independència de Catalunya;9
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;FNC;Front Nacional de Catalunya;6
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;PNC;Partit Nacionalista de Catalunya;4
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;PCTC;Partit Comunista dels Treballadors de Catalunya;3
8;Barcelona;1;Barcelona;11;Baix Llobregat;08020;Begues;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;JxCat;Junts per Catalunya;463
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;ERC;Esquerra Republicana de Catalunya;338
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);326
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;VOX;Vox;105
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;88
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;ECP-PEC;En Comú Podem-Podem en Comú;71
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;Cs;Ciutadans-Partido de la Ciudadanía;64
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;PP;Partit Popular;49
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;PDeCAT;Partit Demòcrata Europeu Català;38
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;UEP;Unión Europea de Pensionistas;7
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;MPIC;Moviment Primàries per la Independència de Catalunya;6
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;FNC;Front Nacional de Catalunya;4
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;4
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;PUM+J;Per Un Món Més Just;3
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;PCTC;Partit Comunista dels Treballadors de Catalunya;2
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;PNC;Partit Nacionalista de Catalunya;1
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;10;Baix Empordà;17013;Begur;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;ERC;Esquerra Republicana de Catalunya;73
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;JxCat;Junts per Catalunya;73
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;43
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);30
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;PP;Partit Popular;15
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;VOX;Vox;7
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;PDeCAT;Partit Demòcrata Europeu Català;6
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;Cs;Ciutadans-Partido de la Ciudadanía;5
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;ECP-PEC;En Comú Podem-Podem en Comú;2
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;EB;Escons en Blanc;1
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;FNC;Front Nacional de Catalunya;1
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;PCTC;Partit Comunista dels Treballadors de Catalunya;1
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;38;Urgell;25046;Belianes;1;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;JxCat;Junts per Catalunya;74
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;ERC;Esquerra Republicana de Catalunya;55
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);18
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;14
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;PDeCAT;Partit Demòcrata Europeu Català;6
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;FNC;Front Nacional de Catalunya;5
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;VOX;Vox;4
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;PP;Partit Popular;4
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;ECP-PEC;En Comú Podem-Podem en Comú;4
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;PUM+J;Per Un Món Més Just;1
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;EB;Escons en Blanc;0
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;PNC;Partit Nacionalista de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;Cs;Ciutadans-Partido de la Ciudadanía;0
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;SCAT;Suport Civil Català;0
25;Lleida;4;Lleida;18;Garrigues;25170;Bellaguarda;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;JxCat;Junts per Catalunya;124
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;ERC;Esquerra Republicana de Catalunya;82
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;57
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);34
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;ECP-PEC;En Comú Podem-Podem en Comú;12
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;PDeCAT;Partit Demòcrata Europeu Català;9
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;VOX;Vox;9
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;Cs;Ciutadans-Partido de la Ciudadanía;5
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;PP;Partit Popular;2
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;UEP;Unión Europea de Pensionistas;1
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;PNC;Partit Nacionalista de Catalunya;1
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;FNC;Front Nacional de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;ALIANZA C V;Alianza por el Comercio y la Vivienda;0
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;IZQP;Izquierda en Positivo;0
17;Girona;3;Girona;10;Baix Empordà;17018;Bellcaire d'Empordà;1;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;ERC;Esquerra Republicana de Catalunya;261
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;JxCat;Junts per Catalunya;187
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);53
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;50
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;PDeCAT;Partit Demòcrata Europeu Català;43
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;PP;Partit Popular;18
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;VOX;Vox;16
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;Cs;Ciutadans-Partido de la Ciudadanía;10
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;ECP-PEC;En Comú Podem-Podem en Comú;8
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;SCAT;Suport Civil Català;1
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;PNC;Partit Nacionalista de Catalunya;1
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;EB;Escons en Blanc;0
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;23;Noguera;25047;Bellcaire d'Urgell;1;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;ERC;Esquerra Republicana de Catalunya;305
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;JxCat;Junts per Catalunya;295
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);118
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;PDeCAT;Partit Demòcrata Europeu Català;87
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;49
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;VOX;Vox;33
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;Cs;Ciutadans-Partido de la Ciudadanía;26
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;PP;Partit Popular;21
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;ECP-PEC;En Comú Podem-Podem en Comú;18
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;PCTC;Partit Comunista dels Treballadors de Catalunya;4
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;EB;Escons en Blanc;3
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;PUM+J;Per Un Món Més Just;1
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;FNC;Front Nacional de Catalunya;1
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;SCAT;Suport Civil Català;1
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;PNC;Partit Nacionalista de Catalunya;1
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;1
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;27;Pla d'Urgell;25048;Bell-lloc d'Urgell;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;PDeCAT;Partit Demòcrata Europeu Català;29
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;ERC;Esquerra Republicana de Catalunya;25
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;JxCat;Junts per Catalunya;24
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;7
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;VOX;Vox;5
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);4
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;EB;Escons en Blanc;2
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;Cs;Ciutadans-Partido de la Ciudadanía;2
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;PNC;Partit Nacionalista de Catalunya;1
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;FNC;Front Nacional de Catalunya;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;ECP-PEC;En Comú Podem-Podem en Comú;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;PUM+J;Per Un Món Més Just;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;IZQP;Izquierda en Positivo;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;PP;Partit Popular;0
25;Lleida;4;Lleida;23;Noguera;25049;Bellmunt d'Urgell;1;SCAT;Suport Civil Català;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;ERC;Esquerra Republicana de Catalunya;54
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;JxCat;Junts per Catalunya;25
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;25
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);20
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;PDeCAT;Partit Demòcrata Europeu Català;7
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;ECP-PEC;En Comú Podem-Podem en Comú;4
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;RECORTES CERO-GV-M;Recortes Cero-Grup Verd-Municipalistes;3
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;M.C.R.;Moviment Corrent Roig;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;SOM TERRES DE L'EBRE;Som Terres de l'Ebre;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;VOX;Vox;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;UNIDOS SI-DEf-PDSJE-SOMOS ESPAÑA;Unidos por la Democracia + Jubilados;1
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;PUM+J;Per Un Món Més Just;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;Cs;Ciutadans-Partido de la Ciudadanía;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;PNC;Partit Nacionalista de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;FNC;Front Nacional de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;PCTC;Partit Comunista dels Treballadors de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
43;Tarragona;6;Camp de Tarragona;29;Priorat;43023;Bellmunt del Priorat;1;PP;Partit Popular;0
8;Barcelona;8;Penedès;6;Anoia;08021;Bellprat;1;JxCat;Junts per Catalunya;17
8;Barcelona;8;Penedès;6;Anoia;08021;Bellprat;1;ERC;Esquerra Republicana de Catalunya;10
8;Barcelona;8;Penedès;6;Anoia;08021;Bellprat;1;CUP-G;Canditatura d'Unitat Popular-Un Nou Cicle per Guanyar;4
8;Barcelona;8;Penedès;6;Anoia;08021;Bellprat;1;PDeCAT;Partit Demòcrata Europeu Català;3
8;Barcelona;8;Penedès;6;Anoia;08021;Bellprat;1;PSC;Partit dels Socialistes de Catalunya (PSC-PSOE);3
8;Barcelona;8;Penedès;6;Anoia;08021;Bellprat;1;VOX;Vox;2
8;Barcelona;8;Penedès;6;Anoia;08021;Bellprat;1;MPIC;Moviment Primàries per la Independència de Catalunya;0
